id,username,created_at,lng,lat,text
1520132298192179200,NotJustARefKaty,Fri Apr 29 20:05:57 +0000 2022,-73.8311875,40.6708795,"Good luck, Stokes.  We're rooting for you.  ❤️"
1520132298619990019,LAFLAMESHOTYA,Fri Apr 29 20:05:57 +0000 2022,-75.117998,40.0048655,Sigh.
1520132298481360896,DarkKnightsFan,Fri Apr 29 20:05:57 +0000 2022,-118.15733750000001,33.99507,@benryanmills Right on... I plan on getting the Crest/Emblem/Logo myself as well.. not sure where at though... De… https://t.co/121H3g9ZOW
1520132299282472960,sarbjeetjohal,Fri Apr 29 20:05:57 +0000 2022,-121.979527,37.5236445,@StevenDickens3 I want to see another 10-15 percent down from here to cleanse the mess “and” pick some bargains!
1520132299781775361,ItsMeJanmarco,Fri Apr 29 20:05:57 +0000 2022,-80.2333285,25.7823535,"@anthonyrockk @Izy5 Also, I think I figured out my issue. It’s my grip."
1520132299748102144,blue_punkrocker,Fri Apr 29 20:05:57 +0000 2022,-118.0188555,33.9759175,What's the best coin to drop $20usd into and come out with $1000? Tryin ta make a flip! #xrp #shiba #cardano… https://t.co/fnMSFZmkII
1520132300125712387,SLucille1995,Fri Apr 29 20:05:57 +0000 2022,-97.28591349999999,32.7799665,@mama_rhia It wasn’t me it was @bestsetbekah
1520132300423450627,gregorytrane46,Fri Apr 29 20:05:57 +0000 2022,-79.008801,43.101794,"Don't worry about Russian threats. U.S. and Europe can defeat Russia hands down. Even if they use tactical nukes, t… https://t.co/aOnceDMRLS"
1520132300805181441,MikeBeauvais,Fri Apr 29 20:05:57 +0000 2022,-79.2725695,43.629311,"Not so easy to make money without billions in government handouts, is it?"
1520132301199454209,1588Lorin,Fri Apr 29 20:05:57 +0000 2022,-77.7289885,39.634461,@nathaliejacoby1 A rock
1520132301383942145,barchyman,Fri Apr 29 20:05:57 +0000 2022,-92.13127399999999,34.7519365,"@ThomB01 @NancyUryHolthus @goofonroof My pleasure. If Fox has been televising America’s Day at the Races, it may be… https://t.co/w017GRlQST"
1520132302470221829,TmjGtaHealthWlf,Fri Apr 29 20:05:58 +0000 2022,-79.6441198,43.5890452,"Want to land a job like ""Program Coordinator (RFT 1.0)"" at VON Canada? Applicant tracking systems look for specific… https://t.co/CtIxl8Wjej"
1520132303086927872,ricekittynails,Fri Apr 29 20:05:58 +0000 2022,-117.86554662,33.77522655,Just posted a photo @ Rice Kitty Nails https://t.co/veV2INlivz
1520132303376338945,ChubbyIdrisElba,Fri Apr 29 20:05:58 +0000 2022,-101.89717300000001,33.5705265,Grow up and learn
1520132303556538368,notyourjaye,Fri Apr 29 20:05:58 +0000 2022,-118.4119065,34.0207895,Bby I deserved this vacation don’t ask me shit lol…
1520132304550694917,ERICDMARTINEZ,Fri Apr 29 20:05:58 +0000 2022,-100.0768885,31.1688935,Match made in Heaven.
1520132305049640961,tmj_mtp_nursing,Fri Apr 29 20:05:58 +0000 2022,-114.1631275,47.6932004,"Want to work in #Polson, MT? View our latest opening: https://t.co/MJceRp6QGD #RN"
1520132304559030273,MosesWang15,Fri Apr 29 20:05:58 +0000 2022,-81.413531,41.257639,"Dear Asian Youth is celebrating Holi, an Indian celebration of colors! We used paints to replicate of the tradition… https://t.co/3mPeHkufbR"
1520132304278016000,diminom,Fri Apr 29 20:05:58 +0000 2022,-71.4218325,41.817084,He who needs no introduction (sporting a @TheChrisDuarte original!) @SteveMoForce #NED2022 https://t.co/AYfBuekqdq
1520132307247636480,shelbsmilla,Fri Apr 29 20:05:59 +0000 2022,-97.28591349999999,32.7799665,that’s why i love it 😭
1520132309093134337,kaybandzzz,Fri Apr 29 20:05:59 +0000 2022,-74.184848,40.734494,well damn sis 😂
1520132311341219840,TheWilliamLe,Fri Apr 29 20:06:00 +0000 2022,-96.29164850000001,30.585471499999997,Right before a quiz tooo!!!!! OMG.
1520132312251473920,neo_libido,Fri Apr 29 20:06:00 +0000 2022,-96.7349005,33.061242500000006,Hon. Mention “niblings” and “comrades”
1520132312872243202,crooked_forest,Fri Apr 29 20:06:00 +0000 2022,-79.5657915,43.837104499999995,"“For the same pay rate, CF”Not a penny more, viewer. Not a penny more."
1520132313144774656,MaseMills_tw,Fri Apr 29 20:06:00 +0000 2022,-80.926628,33.6311395,all my niggas share they hoes
1520132313547423748,nattyboh,Fri Apr 29 20:06:00 +0000 2022,-77.282047,38.9420155,@tony_pike15 @TwinPeaksLodge @MoEgger @espn1530 Awesome!!
1520132312398278657,CockyFreeman,Fri Apr 29 20:06:00 +0000 2022,-78.4598895,35.647526,It took almost 8 years but it was an honor to be apart of a military funeral detail to honor someone who's served.… https://t.co/Jg025AMZ2B
1520132314344345605,Tennesseine,Fri Apr 29 20:06:01 +0000 2022,-80.8467855,35.209058999999996,"@Skankhunt_4_2_0 @AshaRangappa_ @elonmusk Missing the point again, Spanky. Heavens, you’re cranky, incel! Have a sn… https://t.co/8U9Vy3K2CW"
1520132313417453569,SchweihsBarbara,Fri Apr 29 20:06:00 +0000 2022,-88.00657899999999,41.931296,@CP_UPSers @fred_macias_UPS Look at who was caught using the unload stand and the extended to make sure he was wo… https://t.co/XlDXIpuLXm
1520132314512175104,_M_Paniko,Fri Apr 29 20:06:01 +0000 2022,-74.9626617,39.6611099,#Cheers - Drinking a Samuel Adams Wicked Hazy by @SamuelAdamsBeer at @applebees  — https://t.co/VEfYi9ur7T
1520132315061489664,Boog1e_Man971,Fri Apr 29 20:06:01 +0000 2022,-122.93553,45.530778999999995,"@KOINNews Sadly, It’s happening at multiple districts."
1520132317112537089,MyKeyTailor,Fri Apr 29 20:06:01 +0000 2022,-87.732013,41.8335845,@hialexis_ Lmao family swear you can’t grow up 😭
1520132317968166913,brdpj,Fri Apr 29 20:06:01 +0000 2022,-112.12467649999999,33.5528625,@CawthornforNC Cult freak bots
1520132318169649153,CynthiaSneed7,Fri Apr 29 20:06:02 +0000 2022,-86.00682950000001,34.003125,"@cat_cedric Well, we're boys but send boops!"
1520132319159496704,dentdays,Fri Apr 29 20:06:02 +0000 2022,-84.433106,33.7671945,I can’t wait to move! 😩
1520132320153399296,pdxpolicelog,Fri Apr 29 20:06:02 +0000 2022,-122.664454,45.563451,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5600 NE RODNEY AVE, PORT [Portland Police #PP22000113225] 11:54 #pdx911"
1520132321948618752,georges78131971,Fri Apr 29 20:06:02 +0000 2022,-97.34391500000001,37.6838965,@GaddyTam12ge @LongTimeHistory How is it being extremist to want to increase the minimum wage of people to give the… https://t.co/M7Mkm4xpHI
1520132322284158977,NickBrownlow_,Fri Apr 29 20:06:02 +0000 2022,-84.714162,33.736306,@SHoooyah @opensea Thanks!
1520132322212859907,GarettJones,Fri Apr 29 20:06:02 +0000 2022,-77.49317049999999,37.529883,"Mask mandates for airplanes polling well, a continuing series. https://t.co/0BLzBiCoUW"
1520132323597070339,GalileosBane,Fri Apr 29 20:06:03 +0000 2022,-81.3704529,28.5640755,Drinking an East of Eden Mama by @cartonbrewing at @gbbottleshop — https://t.co/GmL7x4EoAM
